estacion,magnitud,mes,dia,medicion,lluvia_mm
8,1,01,16,10,0
8,1,01,17,11,0
8,1,01,18,10,0
8,1,01,19,8,5.9
8,1,01,20,13,0
8,1,01,21,13,0
8,1,01,22,9,0.4
8,1,01,23,8,0
8,1,01,24,10,0
8,1,01,25,12,0
8,1,01,26,9,0
8,1,01,27,8,0
8,1,01,28,8,0
8,1,01,29,8,0
8,1,01,30,8,4.1
8,1,01,31,7,8.2
8,1,03,01,9,0
8,1,03,02,9,0
8,1,03,03,9,0
8,1,03,04,8,0
8,1,03,05,8,0
8,1,03,06,8,8.2
8,1,03,07,8,0
8,1,03,08,8,0
8,1,03,09,9,0
8,1,03,10,9,0
8,1,03,11,10,0
8,1,03,12,9,0
8,1,03,13,10,0
8,1,03,14,9,0
8,1,03,15,10,0
8,1,03,16,9,0
8,1,03,17,8,0
8,1,03,18,10,0
8,1,03,19,12,0
8,1,03,20,10,0
8,1,03,21,9,0
8,1,03,22,9,0
8,1,03,23,9,0
8,1,03,24,9,0
8,1,03,25,10,0
8,1,03,26,9,0
8,1,03,27,9,0
8,1,03,28,9,0
8,1,03,29,9,0
8,1,03,30,9,0
8,1,03,31,9,1.6
8,1,05,01,9,0
8,1,05,02,9,0
8,1,05,03,9,0
8,1,05,04,9,0
8,1,05,05,9,0
8,1,05,06,9,0
8,1,05,07,9,0
8,1,05,08,9,0
8,1,05,09,9,0
8,1,05,10,9,0
8,1,05,11,9,0
8,1,05,12,9,0
8,1,05,13,9,0
8,1,05,14,9,0
8,1,05,15,10,0
8,1,05,16,9,0.1
8,1,05,17,9,0
8,1,05,18,9,0
8,1,05,19,9,0
8,1,05,20,9,0
8,1,05,21,9,0
8,1,05,22,9,0
8,1,05,23,10,0
8,1,05,24,9,0
8,1,05,25,9,0
8,1,05,26,9,0
8,1,05,27,10,0
8,1,05,28,9,0
8,1,05,29,9,0
8,1,05,30,9,0
8,1,05,31,10,0
8,1,10,01,6,0
8,1,10,02,5,0
8,1,10,03,5,0
8,1,10,04,6,0
8,1,10,05,6,0
8,1,10,06,5,0
8,1,10,07,6,0
8,1,10,08,6,0
8,1,10,09,6,0
8,1,10,10,5,0
8,1,10,11,6,0
8,1,10,12,5,5.4
8,1,10,13,5,0
8,1,10,14,5,3.2
8,1,10,15,5,0
8,1,10,16,5,0.6
8,1,10,17,5,2.3
8,1,10,18,5,0.1
8,1,10,19,5,18.4
8,1,10,20,5,0.5
8,1,10,21,5,0
8,1,10,22,5,10.1
8,1,10,23,5,1.5
8,1,10,24,5,0
8,1,10,25,6,0
8,1,10,26,6,0
8,1,10,27,6,0
8,1,10,28,6,0
8,1,10,29,6,0
8,1,10,30,6,0
8,1,10,31,5,0.5
8,1,12,01,5,26.8
8,1,12,02,6,0
8,1,12,03,6,2
8,1,12,04,7,2
8,1,12,05,7,0
8,1,12,06,6,0
8,1,12,07,7,0
8,1,12,08,6,2.7
8,1,12,09,6,0
8,1,12,10,6,0
8,1,12,11,6,0.3
8,1,12,12,6,1.7
8,1,12,13,6,0
8,1,12,14,5,0
8,1,12,15,5,0
8,1,12,16,6,0.3
8,1,12,17,6,0.9
8,1,12,18,6,1.2
8,1,12,19,5,38.4
8,1,12,20,6,12.8
8,1,12,21,5,1
8,1,12,22,5,0
8,1,12,23,6,0
8,1,12,24,8,0
8,1,12,25,7,0
8,1,12,26,8,0
8,1,12,27,9,0
8,1,12,28,10,0
8,1,12,29,9,0
8,1,12,30,8,0
8,1,12,31,8,0
8,6,01,01,0.6,0
8,6,01,02,0.7,0
8,6,01,03,0.3,0
8,6,01,04,0.5,0
8,6,01,05,0.6,0
8,6,01,06,0.8,0
8,6,01,07,0.5,0
8,6,01,08,0.5,0
8,6,01,09,0.4,0
8,6,01,10,0.2,0
8,6,01,11,0.3,0
8,6,01,12,0.3,0
8,6,01,13,0.4,0
8,6,01,14,1,0
8,6,01,15,0.5,0
8,6,01,16,0.3,0
8,6,01,17,0.3,0
8,6,01,18,0.3,0
8,6,01,19,0.2,5.9
8,6,01,20,0.2,0
8,6,01,21,0.2,0
8,6,01,22,0.3,0.4
8,6,01,23,0.1,0
8,6,01,24,0.3,0
8,6,01,25,0.3,0
8,6,01,26,0.2,0
8,6,01,27,0.1,0
8,6,01,28,0.2,0
8,6,01,29,0.2,0
8,6,01,30,0.2,4.1
8,6,01,31,0.1,8.2
8,6,03,01,0.2,0
8,6,03,02,0.2,0
8,6,03,03,0.2,0
8,6,03,04,0.1,0
8,6,03,05,0.1,0
8,6,03,06,0.1,8.2
8,6,03,07,0.2,0
8,6,03,08,0.2,0
8,6,03,09,0.2,0
8,6,03,10,0.2,0
8,6,03,11,0.2,0
8,6,03,12,0.2,0
8,6,03,13,0.1,0
8,6,03,14,0.2,0
8,6,03,15,0.3,0
8,6,03,16,0.2,0
8,6,03,17,0.1,0
8,6,03,18,0.1,0
8,6,03,19,0.1,0
8,6,03,20,0.1,0
8,6,03,21,0.2,0
8,6,03,22,0.2,0
8,6,03,23,0.1,0
8,6,03,24,0.1,0
8,6,03,25,0.1,0
8,6,03,26,0.1,0
8,6,03,27,0.2,0
8,6,03,28,0.2,0
8,6,03,29,0.1,0
8,6,03,30,0.1,0
8,6,03,31,0.1,1.6
8,6,05,01,0.1,0
8,6,05,02,0.1,0
8,6,05,03,0.1,0
8,6,05,04,0.1,0
8,6,05,05,0.1,0
8,6,05,06,0.2,0
8,6,05,07,0.1,0
8,6,05,08,0.1,0
8,6,05,09,0.1,0
8,6,05,10,0.1,0
8,6,05,11,0.1,0
8,6,05,12,0.1,0
8,6,05,13,0.1,0
8,6,05,14,0.1,0
8,6,05,15,0.2,0
8,6,05,16,0.1,0.1
8,6,05,17,0.1,0
8,6,05,18,0.1,0
8,6,05,19,0.1,0
8,6,05,20,0.1,0
8,6,05,21,0.2,0
8,6,05,22,0.2,0
8,6,05,23,0.3,0
8,6,05,24,0.2,0
8,6,05,25,0.1,0
8,6,05,26,0.1,0
8,6,05,27,0.2,0
8,6,05,28,0.1,0
8,6,05,29,0.1,0
8,6,05,30,0.2,0
8,6,05,31,0.2,0
8,6,10,01,0.5,0
8,6,10,02,0.3,0
8,6,10,03,0.4,0
8,6,10,04,0.4,0
8,6,10,05,0.3,0
8,6,10,06,0.4,0
8,6,10,07,0.6,0
8,6,10,08,0.6,0
8,6,10,09,0.5,0
8,6,10,10,0.5,0
8,6,10,11,0.4,0
8,6,10,12,0.3,5.4
8,6,10,13,0.3,0
8,6,10,14,0.3,3.2
8,6,10,15,0.3,0
8,6,10,16,0.4,0.6
8,6,10,17,0.4,2.3
8,6,10,18,0.3,0.1
8,6,10,19,0.2,18.4
8,6,10,20,0.2,0.5
8,6,10,21,0.4,0
8,6,10,22,0.3,10.1
8,6,10,23,0.3,1.5
8,6,10,24,0.4,0
8,6,10,25,0.6,0
8,6,10,26,0.7,0
8,6,10,27,0.7,0
8,6,10,28,0.5,0
8,6,10,29,0.6,0
8,6,10,30,0.5,0
8,6,10,31,0.4,0.5
8,6,12,01,0.3,26.8
8,6,12,02,0.3,0
8,6,12,03,0.4,2
8,6,12,04,0.4,2
8,6,12,05,0.4,0
8,6,12,06,0.4,0
8,6,12,07,0.5,0
8,6,12,08,0.6,2.7
8,6,12,09,0.5,0
8,6,12,10,0.6,0
8,6,12,11,0.5,0.3
8,6,12,12,0.4,1.7
8,6,12,13,0.4,0
8,6,12,14,0.3,0
8,6,12,15,0.3,0
8,6,12,16,0.3,0.3
8,6,12,17,0.4,0.9
8,6,12,18,0.4,1.2
8,6,12,19,0.3,38.4
8,6,12,20,0.3,12.8
8,6,12,21,0.2,1
8,6,12,22,0.3,0
8,6,12,23,0.4,0
8,6,12,24,0.6,0
8,6,12,25,0.5,0
8,6,12,26,0.7,0
8,6,12,27,0.6,0
8,6,12,28,0.7,0
8,6,12,29,0.6,0
8,6,12,30,0.6,0
8,6,12,31,0.8,0
8,7,01,01,48,0
8,7,01,02,110,0
8,7,01,03,57,0
8,7,01,04,101,0
8,7,01,05,117,0
8,7,01,06,137,0
8,7,01,07,79,0
8,7,01,08,101,0
8,7,01,09,61,0
8,7,01,10,20,0
8,7,01,11,70,0
8,7,01,12,66,0
8,7,01,13,57,0
8,7,01,14,230,0
8,7,01,15,99,0
8,7,01,16,59,0
8,7,01,17,52,0
8,7,01,18,72,0
8,7,01,19,46,5.9
8,7,01,20,9,0
8,7,01,21,20,0
8,7,01,22,41,0.4
8,7,01,23,13,0
8,7,01,24,35,0
8,7,01,25,39,0
8,7,01,26,22,0
8,7,01,27,7,0
8,7,01,28,19,0
8,7,01,29,21,0
8,7,01,30,18,4.1
8,7,01,31,16,8.2
8,7,03,01,21,0
8,7,03,02,26,0
8,7,03,03,27,0
8,7,03,04,23,0
8,7,03,05,19,0
8,7,03,06,17,8.2
8,7,03,07,24,0
8,7,03,08,24,0
8,7,03,09,14,0
8,7,03,10,18,0
8,7,03,11,27,0
8,7,03,12,32,0
8,7,03,13,14,0
8,7,03,14,29,0
8,7,03,15,55,0
8,7,03,16,19,0
8,7,03,17,8,0
8,7,03,18,12,0
8,7,03,19,11,0
8,7,03,20,12,0
8,7,03,21,19,0
8,7,03,22,23,0
8,7,03,23,6,0
8,7,03,24,7,0
8,7,03,25,9,0
8,7,03,26,10,0
8,7,03,27,19,0
8,7,03,28,21,0
8,7,03,29,12,0
8,7,03,30,7,0
8,7,03,31,4,1.6
8,7,05,01,2,0
8,7,05,02,2,0
8,7,05,03,5,0
8,7,05,04,3,0
8,7,05,05,2,0
8,7,05,06,19,0
8,7,05,07,17,0
8,7,05,08,16,0
8,7,05,09,17,0
8,7,05,10,24,0
8,7,05,11,7,0
8,7,05,12,2,0
8,7,05,13,9,0
8,7,05,14,8,0
8,7,05,15,14,0
8,7,05,16,10,0.1
8,7,05,17,7,0
8,7,05,18,3,0
8,7,05,19,2,0
8,7,05,20,8,0
8,7,05,21,6,0
8,7,05,22,9,0
8,7,05,23,20,0
8,7,05,24,5,0
8,7,05,25,2,0
8,7,05,26,2,0
8,7,05,27,13,0
8,7,05,28,6,0
8,7,05,29,6,0
8,7,05,30,12,0
8,7,05,31,10,0
8,7,10,01,50,0
8,7,10,02,6,0
8,7,10,03,30,0
8,7,10,04,29,0
8,7,10,05,9,0
8,7,10,06,18,0
8,7,10,07,45,0
8,7,10,08,51,0
8,7,10,09,32,0
8,7,10,10,26,0
8,7,10,11,18,0
8,7,10,12,7,5.4
8,7,10,13,10,0
8,7,10,14,12,3.2
8,7,10,15,13,0
8,7,10,16,24,0.6
8,7,10,17,27,2.3
8,7,10,18,19,0.1
8,7,10,19,8,18.4
8,7,10,20,7,0.5
8,7,10,21,25,0
8,7,10,22,17,10.1
8,7,10,23,20,1.5
8,7,10,24,23,0
8,7,10,25,51,0
8,7,10,26,66,0
8,7,10,27,49,0
8,7,10,28,28,0
8,7,10,29,66,0
8,7,10,30,40,0
8,7,10,31,20,0.5
8,7,12,01,8,26.8
8,7,12,02,11,0
8,7,12,03,17,2
8,7,12,04,19,2
8,7,12,05,17,0
8,7,12,06,14,0
8,7,12,07,37,0
8,7,12,08,56,2.7
8,7,12,09,28,0
8,7,12,10,79,0
8,7,12,11,54,0.3
8,7,12,12,23,1.7
8,7,12,13,16,0
8,7,12,14,13,0
8,7,12,15,10,0
8,7,12,16,13,0.3
8,7,12,17,16,0.9
8,7,12,18,25,1.2
8,7,12,19,10,38.4
8,7,12,20,16,12.8
8,7,12,21,8,1
8,7,12,22,7,0
8,7,12,23,29,0
8,7,12,24,38,0
8,7,12,25,39,0
8,7,12,26,74,0
8,7,12,27,55,0
8,7,12,28,81,0
8,7,12,29,51,0
8,7,12,30,70,0
8,7,12,31,89,0
8,8,01,01,72,0
8,8,01,02,90,0
8,8,01,03,71,0
8,8,01,04,89,0
8,8,01,05,94,0
8,8,01,06,102,0
8,8,01,07,92,0
8,8,01,08,87,0
8,8,01,09,81,0
8,8,01,10,60,0
8,8,01,11,91,0
8,8,01,12,84,0
8,8,01,13,82,0
8,8,01,14,148,0
8,8,01,15,103,0
8,8,01,16,80,0
8,8,01,17,76,0
8,8,01,18,82,0
8,8,01,19,68,5.9
8,8,01,20,49,0
8,8,01,21,66,0
8,8,01,22,76,0.4
8,8,01,23,39,0
8,8,01,24,66,0
8,8,01,25,73,0
8,8,01,26,62,0
8,8,01,27,40,0
8,8,01,28,50,0
8,8,01,29,51,0
8,8,01,30,49,4.1
8,8,01,31,37,8.2
8,8,03,01,74,0
8,8,03,02,72,0
8,8,03,03,64,0
8,8,03,04,45,0
8,8,03,05,50,0
8,8,03,06,41,8.2
8,8,03,07,52,0
8,8,03,08,61,0
8,8,03,09,61,0
8,8,03,10,60,0
8,8,03,11,59,0
8,8,03,12,63,0
8,8,03,13,49,0
8,8,03,14,65,0
8,8,03,15,96,0
8,8,03,16,71,0
8,8,03,17,47,0
8,8,03,18,45,0
8,8,03,19,47,0
8,8,03,20,50,0
8,8,03,21,63,0
8,8,03,22,67,0
8,8,03,23,46,0
8,8,03,24,42,0
8,8,03,25,53,0
8,8,03,26,48,0
8,8,03,27,67,0
8,8,03,28,70,0
8,8,03,29,56,0
8,8,03,30,42,0
8,8,03,31,43,1.6
8,8,05,01,32,0
8,8,05,02,29,0
8,8,05,03,35,0
8,8,05,04,26,0
8,8,05,05,26,0
8,8,05,06,65,0
8,8,05,07,50,0
8,8,05,08,39,0
8,8,05,09,47,0
8,8,05,10,41,0
8,8,05,11,40,0
8,8,05,12,27,0
8,8,05,13,61,0
8,8,05,14,63,0
8,8,05,15,67,0
8,8,05,16,54,0.1
8,8,05,17,41,0
8,8,05,18,24,0
8,8,05,19,25,0
8,8,05,20,49,0
8,8,05,21,53,0
8,8,05,22,58,0
8,8,05,23,82,0
8,8,05,24,40,0
8,8,05,25,20,0
8,8,05,26,19,0
8,8,05,27,45,0
8,8,05,28,34,0
8,8,05,29,34,0
8,8,05,30,49,0
8,8,05,31,59,0
8,8,10,01,76,0
8,8,10,02,34,0
8,8,10,03,66,0
8,8,10,04,76,0
8,8,10,05,55,0
8,8,10,06,60,0
8,8,10,07,80,0
8,8,10,08,71,0
8,8,10,09,67,0
8,8,10,10,55,0
8,8,10,11,63,0
8,8,10,12,33,5.4
8,8,10,13,40,0
8,8,10,14,40,3.2
8,8,10,15,36,0
8,8,10,16,49,0.6
8,8,10,17,56,2.3
8,8,10,18,41,0.1
8,8,10,19,29,18.4
8,8,10,20,26,0.5
8,8,10,21,49,0
8,8,10,22,48,10.1
8,8,10,23,43,1.5
8,8,10,24,53,0
8,8,10,25,72,0
8,8,10,26,70,0
8,8,10,27,65,0
8,8,10,28,67,0
8,8,10,29,76,0
8,8,10,30,62,0
8,8,10,31,47,0.5
8,8,12,01,40,26.8
8,8,12,02,37,0
8,8,12,03,41,2
8,8,12,04,52,2
8,8,12,05,45,0
8,8,12,06,41,0
8,8,12,07,58,0
8,8,12,08,54,2.7
8,8,12,09,48,0
8,8,12,10,63,0
8,8,12,11,55,0.3
8,8,12,12,43,1.7
8,8,12,13,44,0
8,8,12,14,40,0
8,8,12,15,38,0
8,8,12,16,39,0.3
8,8,12,17,42,0.9
8,8,12,18,52,1.2
8,8,12,19,35,38.4
8,8,12,20,37,12.8
8,8,12,21,23,1
8,8,12,22,24,0
8,8,12,23,55,0
8,8,12,24,68,0
8,8,12,25,50,0
8,8,12,26,63,0
8,8,12,27,64,0
8,8,12,28,80,0
8,8,12,29,72,0
8,8,12,30,71,0
8,8,12,31,72,0
8,9,01,01,19,0
8,9,01,02,21,0
8,9,01,03,11,0
8,9,01,04,20,0
8,9,01,05,25,0
8,9,01,06,27,0
8,9,01,07,15,0
8,9,01,08,14,0
8,9,01,09,11,0
8,9,01,10,5,0
8,9,01,11,11,0
8,9,01,12,14,0
8,9,01,13,18,0
8,9,01,14,38,0
8,9,01,15,14,0
8,9,01,16,23,0
8,9,01,17,27,0
8,9,01,18,14,0
8,9,01,19,19,5.9
8,9,01,20,9,0
8,9,01,21,7,0
8,9,01,22,8,0.4
8,9,01,23,4,0
8,9,01,24,7,0
8,9,01,25,7,0
8,9,01,26,10,0
8,9,01,27,7,0
8,9,01,28,5,0
8,9,01,29,7,0
8,9,01,30,6,4.1
8,9,01,31,5,8.2
8,9,03,01,12,0
8,9,03,02,12,0
8,9,03,03,12,0
8,9,03,04,7,0
8,9,03,05,6,0
8,9,03,06,5,8.2
8,9,03,07,7,0
8,9,03,08,12,0
8,9,03,09,23,0
8,9,03,10,16,0
8,9,03,11,14,0
8,9,03,12,22,0
8,9,03,13,24,0
8,9,03,14,23,0
8,9,03,15,28,0
8,9,03,16,31,0
8,9,03,17,27,0
8,9,03,18,17,0
8,9,03,19,11,0
8,9,03,20,9,0
8,9,03,21,12,0
8,9,03,22,14,0
8,9,03,23,23,0
8,9,03,24,16,0
8,9,03,25,17,0
8,9,03,26,13,0
8,9,03,27,14,0
8,9,03,28,13,0
8,9,03,29,10,0
8,9,03,30,10,0
8,9,03,31,11,1.6
8,9,05,01,6,0
8,9,05,02,6,0
8,9,05,03,6,0
8,9,05,04,5,0
8,9,05,05,6,0
8,9,05,06,8,0
8,9,05,07,10,0
8,9,05,08,5,0
8,9,05,09,6,0
8,9,05,10,6,0
8,9,05,11,7,0
8,9,05,12,6,0
8,9,05,13,6,0
8,9,05,14,9,0
8,9,05,15,10,0
8,9,05,16,12,0.1
8,9,05,17,5,0
8,9,05,18,4,0
8,9,05,19,3,0
8,9,05,20,6,0
8,9,05,21,7,0
8,9,05,22,8,0
8,9,05,23,11,0
8,9,05,24,7,0
8,9,05,25,5,0
8,9,05,26,5,0
8,9,05,27,6,0
8,9,05,28,4,0
8,9,05,29,5,0
8,9,05,30,6,0
8,9,05,31,7,0
8,9,10,01,12,0
8,9,10,02,5,0
8,9,10,03,7,0
8,9,10,04,10,0
8,9,10,05,9,0
8,9,10,06,8,0
8,9,10,07,11,0
8,9,10,08,9,0
8,9,10,09,9,0
8,9,10,10,11,0
8,9,10,11,15,0
8,9,10,12,9,5.4
8,9,10,13,15,0
8,9,10,14,10,3.2
8,9,10,15,3,0
8,9,10,16,6,0.6
8,9,10,17,10,2.3
8,9,10,18,10,0.1
8,9,10,19,6,18.4
8,9,10,20,4,0.5
8,9,10,21,4,0
8,9,10,22,6,10.1
8,9,10,23,5,1.5
8,9,10,24,6,0
8,9,10,25,12,0
8,9,10,26,15,0
8,9,10,27,11,0
8,9,10,28,13,0
8,9,10,29,31,0
8,9,10,30,25,0
8,9,10,31,10,0.5
8,9,12,01,5,26.8
8,9,12,02,3,0
8,9,12,03,5,2
8,9,12,04,6,2
8,9,12,05,4,0
8,9,12,06,5,0
8,9,12,07,15,0
8,9,12,08,19,2.7
8,9,12,09,17,0
8,9,12,10,23,0
8,9,12,11,16,0.3
8,9,12,12,5,1.7
8,9,12,13,3,0
8,9,12,14,5,0
8,9,12,15,5,0
8,9,12,16,8,0.3
8,9,12,17,8,0.9
8,9,12,18,7,1.2
8,9,12,19,6,38.4
8,9,12,20,6,12.8
8,9,12,21,11,1
8,9,12,22,8,0
8,9,12,23,8,0
8,9,12,24,14,0
8,9,12,25,11,0
8,9,12,26,16,0
8,9,12,27,8,0
8,9,12,28,18,0
8,9,12,29,13,0
8,9,12,30,15,0
8,9,12,31,26,0
8,10,01,01,32,0
8,10,01,02,37,0
8,10,01,03,23,0
8,10,01,04,40,0
8,10,01,05,43,0
8,10,01,06,43,0
8,10,01,07,31,0
8,10,01,08,31,0
8,10,01,09,26,0
8,10,01,10,12,0
8,10,01,11,26,0
8,10,01,12,25,0
8,10,01,13,30,0
8,10,01,14,68,0
8,10,01,15,33,0
8,10,01,16,39,0
8,10,01,17,40,0
8,10,01,18,28,0
8,10,01,19,27,5.9
8,10,01,20,11,0
8,10,01,21,12,0
8,10,01,22,16,0.4
8,10,01,23,10,0
8,10,01,24,14,0
8,10,01,25,14,0
8,10,01,26,17,0
8,10,01,27,11,0
8,10,01,28,13,0
8,10,01,29,16,0
8,10,01,30,12,4.1
8,10,01,31,11,8.2
8,10,03,01,29,0
8,10,03,02,31,0
8,10,03,03,32,0
8,10,03,04,34,0
8,10,03,05,22,0
8,10,03,06,14,8.2
8,10,03,07,15,0
8,10,03,08,20,0
8,10,03,09,30,0
8,10,03,10,22,0
8,10,03,11,21,0
8,10,03,12,30,0
8,10,03,13,27,0
8,10,03,14,33,0
8,10,03,15,42,0
8,10,03,16,42,0
8,10,03,17,42,0
8,10,03,18,20,0
8,10,03,19,13,0
8,10,03,20,11,0
8,10,03,21,20,0
8,10,03,22,23,0
8,10,03,23,29,0
8,10,03,24,25,0
8,10,03,25,20,0
8,10,03,26,17,0
8,10,03,27,24,0
8,10,03,28,27,0
8,10,03,29,23,0
8,10,03,30,28,0
8,10,03,31,20,1.6
8,10,05,01,13,0
8,10,05,02,11,0
8,10,05,03,12,0
8,10,05,04,9,0
8,10,05,05,11,0
8,10,05,06,18,0
8,10,05,07,25,0
8,10,05,08,15,0
8,10,05,09,16,0
8,10,05,10,14,0
8,10,05,11,14,0
8,10,05,12,12,0
8,10,05,13,14,0
8,10,05,14,24,0
8,10,05,15,24,0
8,10,05,16,27,0.1
8,10,05,17,11,0
8,10,05,18,8,0
8,10,05,19,8,0
8,10,05,20,15,0
8,10,05,21,15,0
8,10,05,22,21,0
8,10,05,23,28,0
8,10,05,24,15,0
8,10,05,25,8,0
8,10,05,26,8,0
8,10,05,27,13,0
8,10,05,28,10,0
8,10,05,29,12,0
8,10,05,30,11,0
8,10,05,31,21,0
8,10,10,01,30,0
8,10,10,02,12,0
8,10,10,03,21,0
8,10,10,04,28,0
8,10,10,05,25,0
8,10,10,06,20,0
8,10,10,07,31,0
8,10,10,08,27,0
8,10,10,09,30,0
8,10,10,10,33,0
8,10,10,11,34,0
8,10,10,12,27,5.4
8,10,10,13,29,0
8,10,10,14,21,3.2
8,10,10,15,9,0
8,10,10,16,15,0.6
8,10,10,17,18,2.3
8,10,10,18,16,0.1
8,10,10,19,11,18.4
8,10,10,20,7,0.5
8,10,10,21,8,0
8,10,10,22,12,10.1
8,10,10,23,8,1.5
8,10,10,24,13,0
8,10,10,25,24,0
8,10,10,26,27,0
8,10,10,27,21,0
8,10,10,28,24,0
8,10,10,29,49,0
8,10,10,30,40,0
8,10,10,31,18,0.5
8,10,12,01,8,26.8
8,10,12,02,7,0
8,10,12,03,9,2
8,10,12,04,10,2
8,10,12,05,8,0
8,10,12,06,9,0
8,10,12,07,23,0
8,10,12,08,25,2.7
8,10,12,09,22,0
8,10,12,10,33,0
8,10,12,11,24,0.3
8,10,12,12,10,1.7
8,10,12,13,8,0
8,10,12,14,9,0
8,10,12,15,8,0
8,10,12,16,13,0.3
8,10,12,17,14,0.9
8,10,12,18,14,1.2
8,10,12,19,11,38.4
8,10,12,20,10,12.8
8,10,12,21,15,1
8,10,12,22,20,0
8,10,12,23,17,0
8,10,12,24,24,0
8,10,12,25,16,0
8,10,12,26,24,0
8,10,12,27,15,0
8,10,12,28,27,0
8,10,12,29,21,0
8,10,12,30,25,0
8,10,12,31,36,0
8,12,01,01,145,0
8,12,01,02,258,0
8,12,01,03,158,0
8,12,01,04,245,0
8,12,01,05,273,0
8,12,01,06,312,0
8,12,01,07,213,0
8,12,01,08,242,0
8,12,01,09,175,0
8,12,01,10,90,0
8,12,01,11,198,0
8,12,01,12,185,0
8,12,01,13,170,0
8,12,01,14,501,0
8,12,01,15,254,0
8,12,01,16,171,0
8,12,01,17,156,0
8,12,01,18,193,0
8,12,01,19,138,5.9
8,12,01,20,63,0
8,12,01,21,96,0
8,12,01,22,140,0.4
8,12,01,23,59,0
8,12,01,24,120,0
8,12,01,25,132,0
8,12,01,26,97,0
8,12,01,27,50,0
8,12,01,28,79,0
8,12,01,29,84,0
8,12,01,30,77,4.1
8,12,01,31,61,8.2
8,12,03,01,106,0
8,12,03,02,112,0
8,12,03,03,106,0
8,12,03,04,81,0
8,12,03,05,80,0
8,12,03,06,67,8.2
8,12,03,07,89,0
8,12,03,08,98,0
8,12,03,09,82,0
8,12,03,10,88,0
8,12,03,11,100,0
8,12,03,12,112,0
8,12,03,13,70,0
8,12,03,14,109,0
8,12,03,15,180,0
8,12,03,16,100,0
8,12,03,17,60,0
8,12,03,18,63,0
8,12,03,19,64,0
8,12,03,20,69,0
8,12,03,21,92,0
8,12,03,22,102,0
8,12,03,23,56,0
8,12,03,24,53,0
8,12,03,25,66,0
8,12,03,26,64,0
8,12,03,27,96,0
8,12,03,28,102,0
8,12,03,29,75,0
8,12,03,30,53,0
8,12,03,31,48,1.6
8,12,05,01,36,0
8,12,05,02,31,0
8,12,05,03,43,0
8,12,05,04,30,0
8,12,05,05,30,0
8,12,05,06,93,0
8,12,05,07,75,0
8,12,05,08,64,0
8,12,05,09,73,0
8,12,05,10,77,0
8,12,05,11,51,0
8,12,05,12,30,0
8,12,05,13,75,0
8,12,05,14,75,0
8,12,05,15,88,0
8,12,05,16,69,0.1
8,12,05,17,52,0
8,12,05,18,28,0
8,12,05,19,28,0
8,12,05,20,61,0
8,12,05,21,63,0
8,12,05,22,72,0
8,12,05,23,113,0
8,12,05,24,48,0
8,12,05,25,23,0
8,12,05,26,22,0
8,12,05,27,64,0
8,12,05,28,44,0
8,12,05,29,44,0
8,12,05,30,68,0
8,12,05,31,74,0
8,12,10,01,153,0
8,12,10,02,43,0
8,12,10,03,112,0
8,12,10,04,120,0
8,12,10,05,69,0
8,12,10,06,88,0
8,12,10,07,149,0
8,12,10,08,149,0
8,12,10,09,117,0
8,12,10,10,95,0
8,12,10,11,90,0
8,12,10,12,44,5.4
8,12,10,13,55,0
8,12,10,14,59,3.2
8,12,10,15,57,0
8,12,10,16,85,0.6
8,12,10,17,97,2.3
8,12,10,18,69,0.1
8,12,10,19,42,18.4
8,12,10,20,37,0.5
8,12,10,21,88,0
8,12,10,22,73,10.1
8,12,10,23,74,1.5
8,12,10,24,87,0
8,12,10,25,151,0
8,12,10,26,171,0
8,12,10,27,139,0
8,12,10,28,110,0
8,12,10,29,176,0
8,12,10,30,123,0
8,12,10,31,78,0.5
8,12,12,01,52,26.8
8,12,12,02,53,0
8,12,12,03,67,2
8,12,12,04,81,2
8,12,12,05,72,0
8,12,12,06,62,0
8,12,12,07,115,0
8,12,12,08,140,2.7
8,12,12,09,91,0
8,12,12,10,185,0
8,12,12,11,137,0.3
8,12,12,12,78,1.7
8,12,12,13,69,0
8,12,12,14,60,0
8,12,12,15,53,0
8,12,12,16,59,0.3
8,12,12,17,66,0.9
8,12,12,18,90,1.2
8,12,12,19,51,38.4
8,12,12,20,61,12.8
8,12,12,21,35,1
8,12,12,22,34,0
8,12,12,23,100,0
8,12,12,24,126,0
8,12,12,25,109,0
8,12,12,26,176,0
8,12,12,27,149,0
8,12,12,28,205,0
8,12,12,29,151,0
8,12,12,30,178,0
8,12,12,31,207,0
8,14,01,01,14,0
8,14,01,02,9,0
8,14,01,03,23,0
8,14,01,04,11,0
8,14,01,05,8,0
8,14,01,06,9,0
8,14,01,07,11,0
8,14,01,08,15,0
8,14,01,09,16,0
8,14,01,10,36,0
8,14,01,11,23,0
8,14,01,12,19,0
8,14,01,13,14,0
8,14,01,14,7,0
8,14,01,15,18,0
8,14,01,16,16,0
8,14,01,17,15,0
8,14,01,18,17,0
8,14,01,19,13,5.9
8,14,01,20,30,0
8,14,01,21,30,0
8,14,01,22,19,0.4
8,14,01,23,53,0
8,14,01,24,33,0
8,14,01,25,25,0
8,14,01,26,25,0
8,14,01,27,46,0
8,14,01,28,49,0
8,14,01,29,45,0
8,14,01,30,52,4.1
8,14,01,31,46,8.2
8,14,03,01,45,0
8,14,03,02,39,0
8,14,03,03,38,0
8,14,03,04,47,0
8,14,03,05,53,0
8,14,03,06,47,8.2
